21:42:26.0,78,30,83.5,10,78,20,114
21:42:27.0,78,20,83.5,10,78,20,114
21:42:28.0,78,30,83.5,10,78,20,114
21:42:30.0,78,20,83.5,10,78,20,114
21:42:31.0,78,20,86,10,78,20,114
21:42:34.0,78,10,86,10,78,20,114
21:42:38.0,78,10,87.5,10,78,20,114
21:49:24.0,68,10,78,10,78,20,114
21:49:24.0,68,20,78,20,78,20,114
21:49:25.0,68,30,78,30,78,20,114
21:49:25.0,73.5,10,78,30,78,20,114
21:49:34.0,73.5,20,78,20,78,20,114
21:49:35.0,73.5,20,78,10,78,20,114
21:49:36.0,73.5,20,81,10,78,20,114
21:49:37.0,73.5,10,81,10,78,20,114
21:49:44.0,73.5,10,82,10,78,20,114
21:55:57.0,65,10,75,10,78,20,114
21:55:57.0,65,20,75,20,78,20,114
21:55:59.0,65,30,75,30,78,20,114
21:56:00.0,71.5,10,75,30,78,20,114
21:56:03.0,71.5,10,75,40,78,20,114
21:56:08.0,71.5,10,75,30,78,20,114
21:56:09.0,71.5,10,75,20,78,20,114
21:56:10.0,71.5,10,75,10,78,20,114
21:56:11.0,69.5,10,75,10,78,20,114
21:56:14.0,69.5,10,78.5,20,78,20,114
21:56:18.0,69.5,10,78.5,10,78,20,114
22:17:56.0,65.5,10,75.5,10,78,20,114
22:17:57.0,65.5,20,75.5,20,78,20,114
22:18:02.0,67.5,10,75.5,20,78,20,114
22:18:05.0,72.5,10,75.5,20,78,20,114
22:18:07.0,72.5,10,75.5,10,78,20,114
22:18:07.0,72.5,10,76.5,10,78,20,114
22:18:08.0,72.5,10,76.5,20,78,20,114
22:18:16.0,72.5,10,76.5,10,78,20,114
22:18:16.0,72,10,76.5,10,78,20,114
22:18:19.0,72,10,79.5,10,78,20,114
22:18:24.0,72,10,82,10,78,20,114
22:51:03.0,66,10,76,10,78,20,114
22:51:04.0,66,20,76,20,78,20,114
22:51:12.0,72,10,76,30,78,20,114
22:51:14.0,72,10,76,20,78,20,114
22:51:15.0,75.5,10,76,30,78,20,114
22:51:18.0,75.5,10,76,20,78,20,114
22:51:23.0,75.5,10,76,10,78,20,114
22:51:26.0,75.5,10,80.5,10,78,20,114
22:51:28.0,71,10,80.5,10,78,20,114
22:51:30.0,70.5,10,80.5,10,78,20,114
23:16:49.0,67,20,77,20,78,20,114
23:16:54.0,68,10,77,20,78,20,114
23:16:57.0,74,10,77,20,78,20,114
23:16:59.0,74,10,77,10,77,40,134
23:16:59.0,74,10,77.5,10,77,40,134
23:17:00.0,74,10,77.5,20,77,40,134
23:17:06.0,74,20,77.5,20,77,40,134
23:17:08.0,74,20,77.5,10,77,40,134
23:17:09.0,74,10,77.5,10,77,40,134
23:17:11.0,74,10,81,10,77,40,134
23:17:16.0,74,10,84,10,77,40,134
23:20:35.0,71,10,81,10,77,40,134
23:20:35.0,71,20,81,20,77,40,134
23:20:44.0,71,30,81,30,77,40,134
23:20:44.0,74,10,81,30,77,40,134
23:20:46.0,74,10,81,20,77,40,134
23:20:46.0,74,10,81,10,77,40,134
23:20:47.0,77,10,81,20,77,40,134
23:20:53.0,77,10,79,10,77,40,134
23:20:59.0,74,20,79,10,77,40,134
23:21:02.0,74,10,79,10,77,40,134
23:21:04.0,69,10,79,10,77,40,134
23:23:48.0,71.5,20,81.5,20,77,40,134
23:23:54.0,71.5,20,79,10,77,40,134
23:23:57.0,74.5,10,79,10,77,40,134
23:24:00.0,77.5,10,79,10,77,40,134
23:24:05.0,77.5,10,80,20,77,40,134
23:24:08.0,77.5,10,80,10,77,40,134
23:24:11.0,77.5,10,83.5,10,77,40,134
23:24:12.0,74,10,83.5,10,77,40,134
23:24:16.0,74,10,84,10,77,40,134
23:28:01.0,72,10,82,10,77,40,134
23:28:01.0,72,20,82,20,77,40,134
23:28:09.0,72,30,82,30,77,40,134
23:28:10.0,75,10,82,30,77,40,134
23:28:12.0,75,10,82,20,77,40,134
23:28:13.0,75,10,82,10,77,40,134
23:28:13.0,75,10,82,20,77,40,134
23:28:19.0,75,10,79,10,77,40,134
23:28:21.0,74.5,10,79,10,77,40,134
23:28:29.0,69,10,79,10,77,40,134
09:16:34.0,44,1,184.5,1,77,40,134
09:40:16.0,44,1,184,1,77,40,134
09:40:17.0,44,1,129.5,1,77,40,134
09:40:20.0,44,1,129,1,77,40,134
09:40:21.0,44,1,108.5,1,77,40,134
10:13:07.0,1,1,108.5,1,77,40,134
10:13:08.0,1,1,129,1,77,40,134
10:48:10.0,44.5,1,185,1,77,40,134
10:56:34.0,44.5,1,184.5,1,77,40,134
11:29:37.0,44.5,1,185,1,77,40,134
13:30:00.0,44.5,1,184.5,1,77,40,134
13:51:19.0,72,10,82,10,77,40,134
13:51:25.0,62,10,82,10,72,60,134
13:51:28.0,44.5,1,82,10,72,60,134
13:51:29.0,73.5,10,82,10,72,60,134
13:51:30.0,73.5,20,82,10,72,60,134
13:51:30.0,73.5,20,82.5,10,72,60,134
13:51:31.0,73.5,20,82.5,20,72,60,134
13:51:40.0,73.5,10,82.5,10,72,60,134
13:51:42.0,73,20,82.5,10,72,60,134
13:51:42.0,73,20,83,20,72,60,134
13:51:46.0,73,10,83,10,72,60,134
13:51:48.0,44.5,1,184.5,1,72,60,134
13:53:29.0,70.5,10,80.5,10,72,60,134
13:53:38.0,70.5,20,80.5,20,72,60,134
13:53:38.0,73.5,10,80.5,20,72,60,134
13:53:40.0,73.5,10,80.5,10,72,60,134
13:53:42.0,73.5,20,80.5,10,72,60,134
13:53:47.0,73.5,20,78.5,10,72,60,134
13:53:49.0,73.5,10,78.5,10,72,60,134
13:53:54.0,73,10,78.5,10,72,60,134
13:53:58.0,44.5,1,184.5,1,72,60,134
14:10:15.0,71,10,81,10,72,60,134
14:10:15.0,71,20,81,20,72,60,134
14:10:24.0,72.5,10,81,20,72,60,134
14:10:24.0,72.5,10,81,30,72,60,134
14:10:25.0,72.5,10,81,20,72,60,134
14:10:26.0,72.5,10,81,10,72,60,134
14:10:27.0,72.5,20,81,10,72,60,134
14:10:32.0,72.5,20,79,10,72,60,134
14:10:33.0,72.5,30,79,10,72,60,134
14:10:35.0,72.5,20,79,10,72,60,134
14:10:39.0,72.5,10,79,10,72,60,134
14:10:44.0,44.5,1,184.5,1,72,60,134
14:14:13.0,70.5,10,80.5,10,72,60,134
14:14:15.0,70.5,20,80.5,20,72,60,134
14:14:22.0,73.5,10,80.5,30,72,60,134
14:14:24.0,73.5,10,80.5,20,72,60,134
14:14:25.0,73.5,10,80.5,10,72,60,134
14:14:31.0,73.5,10,80,10,72,60,134
14:14:33.0,72.5,20,80,10,72,60,134
14:14:36.0,72.5,10,80,10,72,60,134
14:14:42.0,44.5,1,184.5,1,72,60,134
14:15:48.0,70,10,80,10,72,60,134
14:15:50.0,70,20,80,20,72,60,134
14:15:57.0,72.5,10,80,30,72,60,134
14:15:59.0,72.5,10,80,20,72,60,134
14:16:01.0,72.5,10,80,10,72,60,134
14:16:06.0,72.5,20,79.5,10,72,60,134
14:16:08.0,72.5,10,79.5,10,72,60,134
14:16:17.0,44.5,1,184.5,1,72,60,134
14:17:06.0,70,10,80,10,72,60,134
14:17:07.0,70,20,80,20,72,60,134
14:17:15.0,72.5,10,80,30,72,60,134
14:17:17.0,72.5,10,80,20,72,60,134
14:17:18.0,72.5,10,80,10,72,60,134
14:17:24.0,72.5,20,79.5,10,72,60,134
14:17:26.0,72.5,10,79.5,10,72,60,134
14:17:35.0,44.5,1,184.5,1,72,60,134
14:18:08.0,70,10,80,10,72,60,134
14:18:10.0,70,20,80,20,72,60,134
14:18:14.0,70,30,80,30,72,60,134
14:18:17.0,73,10,80,40,72,60,134
14:18:19.0,73,10,80,30,72,60,134
14:18:20.0,73,10,80,20,72,60,134
14:18:25.0,73,10,80,10,72,60,134
14:18:28.0,73,10,81,10,72,60,134
14:18:29.0,72.5,10,81,10,72,60,134
14:18:32.0,71.5,10,81,10,72,60,134
14:18:36.0,71,10,81,10,72,60,134
14:18:37.0,44.5,1,184.5,1,72,60,134
14:38:38.0,70.5,10,80.5,10,72,60,134
14:38:39.0,70.5,20,80.5,20,72,60,134
14:38:44.0,72,10,80.5,20,72,60,134
14:38:47.0,73.5,10,80.5,20,72,60,134
14:38:49.0,73.5,10,80.5,10,72,60,134
14:38:51.0,73.5,10,81,10,72,60,134
14:38:53.0,73.5,20,81,10,72,60,134
14:38:56.0,73.5,30,81,10,72,60,134
14:38:58.0,73.5,30,82,10,72,60,134
14:38:58.0,73.5,20,82,10,72,60,134
14:39:01.0,73.5,20,82.5,10,72,60,134
